age,education-num,sex,capital-gain,hours-per-week,salary
59,14, Male,0,40, <=50K
56,10, Male,0,50, >50K
34,9, Male,0,50, <=50K
32,13, Male,0,40, <=50K
29,13, Male,0,35, <=50K
29,10, Male,0,40, <=50K
42,13, Male,0,45, >50K
37,10, Female,0,40, <=50K
36,9, Female,0,40, <=50K
59,14, Female,0,40, >50K
32,13, Male,99999,50, >50K
52,9, Male,0,56, >50K
29,9, Male,0,40, <=50K
39,15, Female,14084,35, >50K
39,10, Male,0,40, <=50K
69,13, Female,2346,15, <=50K
43,9, Female,0,35, <=50K
39,11, Male,0,48, <=50K
19,10, Female,0,30, <=50K
60,11, Male,0,60, >50K
51,9, Male,3137,40, <=50K
75,10, Female,0,8, <=50K
37,11, Female,5455,40, <=50K
24,10, Male,0,40, <=50K
20,7, Male,594,20, <=50K
58,9, Male,0,70, <=50K
21,14, Male,0,15, <=50K
28,9, Male,0,40, <=50K
40,6, Male,0,40, <=50K
45,9, Male,0,50, <=50K
40,15, Female,15024,40, >50K
41,10, Female,0,40, <=50K
58,9, Female,0,40, <=50K
44,11, Male,7688,40, >50K
26,9, Male,0,65, <=50K
29,12, Male,0,45, <=50K
45,14, Female,0,40, <=50K
23,12, Male,0,40, <=50K
39,9, Female,0,40, <=50K
45,16, Male,15024,40, >50K
51,14, Male,15024,40, >50K
22,9, Male,0,40, <=50K
67,4, Male,0,3, <=50K
28,9, Male,0,40, <=50K
23,10, Female,0,25, <=50K
33,9, Male,0,35, <=50K
37,11, Male,0,43, <=50K
19,10, Female,0,40, <=50K
90,2, Female,0,40, <=50K
35,7, Male,0,40, <=50K
62,4, Female,0,38, <=50K
20,10, Female,0,15, <=50K
25,9, Male,0,40, <=50K
21,9, Male,0,40, <=50K
32,10, Male,0,35, <=50K
32,13, Female,5013,45, <=50K
70,9, Female,0,12, <=50K
65,6, Male,9386,50, >50K
57,7, Male,0,40, <=50K
31,10, Male,0,40, <=50K
37,13, Male,0,60, >50K
34,9, Female,0,36, <=50K
26,10, Male,0,78, <=50K
44,10, Male,0,48, <=50K
66,4, Male,0,40, <=50K
39,9, Female,0,40, <=50K
31,9, Male,0,40, >50K
53,11, Male,0,40, >50K
36,9, Female,0,50, <=50K
61,5, Male,0,40, <=50K
43,13, Male,0,40, >50K
38,10, Male,0,40, <=50K
26,9, Male,0,50, <=50K
27,9, Male,0,8, <=50K
58,5, Female,0,40, <=50K
37,9, Female,0,12, <=50K
56,4, Male,0,26, <=50K
36,10, Male,0,60, >50K
29,9, Male,0,40, <=50K
28,6, Male,0,30, <=50K
61,16, Male,0,40, >50K
66,5, Male,0,25, >50K
31,10, Male,7298,50, >50K
21,12, Female,0,40, <=50K
67,9, Male,6418,58, >50K
26,9, Male,0,40, <=50K
21,10, Male,0,50, <=50K
33,9, Male,0,40, <=50K
33,9, Female,0,32, <=50K
59,13, Male,10605,50, >50K
82,4, Male,0,50, <=50K
34,16, Female,0,50, >50K
29,13, Male,0,50, >50K
19,10, Female,0,40, <=50K
57,9, Male,0,1, <=50K
41,10, Male,99999,50, >50K
55,6, Male,2580,40, <=50K
27,10, Male,0,40, <=50K
33,9, Male,0,45, <=50K
43,10, Male,0,50, >50K
72,10, Female,0,16, <=50K
68,9, Male,0,40, <=50K
29,9, Female,0,40, <=50K
41,13, Male,0,60, <=50K
30,9, Male,0,40, <=50K
31,13, Male,99999,70, >50K
54,3, Female,0,30, <=50K
32,12, Female,25236,50, >50K
56,9, Female,0,40, <=50K
39,13, Female,0,6, >50K
41,11, Male,0,35, >50K
48,9, Female,0,40, <=50K
66,4, Male,0,48, <=50K
25,13, Female,0,50, <=50K
31,9, Male,0,40, <=50K
32,12, Male,2597,48, <=50K
51,13, Male,7688,40, >50K
42,9, Female,0,40, <=50K
22,10, Female,0,35, <=50K
31,15, Male,0,60, >50K
43,9, Female,0,40, <=50K
42,10, Female,0,40, <=50K
20,9, Male,0,40, <=50K
40,13, Male,0,40, >50K
65,9, Female,0,20, <=50K
53,13, Male,0,52, >50K
56,10, Male,0,60, >50K
51,16, Male,7688,55, >50K
38,9, Male,0,40, <=50K
44,14, Male,0,50, >50K
49,9, Male,0,60, >50K
47,9, Male,8614,44, >50K
22,12, Female,0,40, <=50K
53,10, Male,0,45, >50K
41,10, Male,0,20, <=50K
19,9, Male,0,40, <=50K
27,13, Female,3325,43, <=50K
48,11, Female,0,25, >50K
52,4, Female,0,7, <=50K
61,15, Male,0,40, >50K
45,13, Male,0,45, >50K
29,5, Male,0,40, <=50K
41,10, Male,0,21, <=50K
38,10, Male,0,60, <=50K
32,10, Female,0,40, >50K
37,9, Male,0,40, <=50K
55,6, Male,0,40, <=50K
62,9, Male,0,40, <=50K
48,9, Male,0,40, <=50K
43,10, Male,0,50, >50K
25,9, Male,0,24, <=50K
47,9, Female,0,40, <=50K
49,13, Male,0,70, <=50K
55,9, Male,0,40, <=50K
42,9, Female,0,40, <=50K
40,9, Male,0,40, <=50K
34,11, Male,0,40, <=50K
38,9, Female,0,10, <=50K
39,9, Male,0,40, >50K
45,12, Female,0,55, <=50K
43,12, Male,0,40, <=50K
32,9, Female,0,40, <=50K
18,10, Female,0,20, <=50K
27,14, Male,0,40, <=50K
57,12, Female,0,40, <=50K
38,9, Female,0,60, <=50K
67,13, Male,0,40, >50K
26,7, Female,0,20, <=50K
21,9, Male,0,40, <=50K
17,6, Male,0,15, <=50K
31,9, Male,0,40, <=50K
51,12, Male,0,30, <=50K
29,13, Male,0,40, >50K
28,13, Male,0,40, >50K
32,12, Male,0,45, >50K
31,10, Male,3464,45, <=50K
26,10, Male,0,40, >50K
28,13, Female,0,40, <=50K
40,14, Female,0,40, <=50K
51,4, Male,0,19, <=50K
62,10, Male,0,20, <=50K
54,6, Male,0,60, <=50K
55,9, Female,0,16, <=50K
24,9, Male,0,20, <=50K
27,14, Male,0,45, <=50K
18,9, Male,0,30, <=50K
22,13, Female,14344,40, >50K
21,9, Female,0,40, <=50K
44,10, Male,0,80, >50K
50,14, Male,0,60, >50K
38,13, Male,0,40, >50K
39,13, Male,0,50, >50K
27,9, Male,0,40, <=50K
35,7, Male,0,40, <=50K
51,10, Male,0,60, >50K
60,10, Male,0,40, <=50K
62,10, Male,7298,40, >50K
38,9, Male,0,40, <=50K
37,10, Male,0,35, <=50K
43,10, Female,0,40, <=50K
49,10, Female,0,50, <=50K
17,6, Female,0,25, <=50K
32,9, Male,0,60, <=50K
23,13, Female,0,38, <=50K
28,13, Male,0,40, >50K
83,13, Male,0,55, >50K
25,13, Female,0,40, <=50K
42,13, Male,0,60, <=50K
46,7, Male,0,40, <=50K
29,13, Female,0,50, <=50K
44,14, Male,0,45, >50K
60,15, Male,0,45, >50K
30,11, Female,0,40, <=50K
24,10, Female,0,17, <=50K
17,6, Female,0,10, <=50K
76,7, Female,0,16, <=50K
31,12, Female,0,40, <=50K
52,10, Male,0,40, >50K
39,13, Female,0,35, <=50K
73,13, Male,0,50, >50K
38,9, Female,0,24, <=50K
48,9, Female,0,20, <=50K
60,6, Female,0,40, <=50K
26,9, Male,0,40, <=50K
20,9, Male,0,40, <=50K
54,16, Female,0,40, >50K
50,9, Male,0,40, <=50K
20,10, Female,0,40, <=50K
23,10, Male,0,22, <=50K
35,11, Male,0,40, >50K
43,6, Male,0,40, <=50K
50,9, Male,0,32, <=50K
58,2, Male,0,50, <=50K
55,12, Male,0,40, <=50K
29,13, Male,0,45, >50K
47,10, Female,0,40, <=50K
39,9, Female,0,40, <=50K
63,9, Female,0,35, >50K
27,9, Male,0,60, <=50K
62,7, Female,0,40, <=50K
38,10, Female,0,40, <=50K
25,9, Male,0,65, <=50K
31,9, Male,0,52, <=50K
40,10, Female,0,40, <=50K
42,16, Male,0,50, <=50K
52,9, Male,0,40, >50K
46,13, Male,0,40, >50K
31,10, Female,0,50, <=50K
33,9, Female,0,40, <=50K
58,9, Female,0,40, <=50K
52,9, Male,4934,36, >50K
25,13, Male,13550,35, >50K
54,13, Male,0,40, >50K
46,14, Male,0,60, <=50K
28,9, Male,0,40, <=50K
24,4, Male,0,40, <=50K
39,13, Female,0,40, <=50K
60,10, Male,0,40, <=50K
22,9, Female,0,40, <=50K
27,13, Female,0,40, <=50K
35,13, Male,0,45, >50K
47,13, Male,0,50, <=50K
33,13, Female,0,50, >50K
40,13, Male,0,45, >50K
38,13, Male,5178,40, >50K
26,12, Female,0,40, <=50K
54,13, Male,0,50, >50K
39,13, Male,0,40, <=50K
60,4, Male,0,40, <=50K
32,14, Female,0,40, <=50K
19,10, Female,0,15, <=50K
49,9, Male,0,60, <=50K
31,7, Female,0,48, <=50K
29,9, Female,0,25, <=50K
39,9, Female,0,40, <=50K
42,14, Male,15024,50, >50K
26,9, Female,0,35, <=50K
27,11, Male,0,40, <=50K
52,5, Female,0,40, <=50K
50,10, Female,0,40, <=50K
51,9, Male,0,45, >50K
51,9, Male,0,40, >50K
40,9, Male,0,40, >50K
61,4, Male,0,40, <=50K
35,9, Male,0,40, <=50K
41,9, Female,0,28, <=50K
31,14, Male,0,40, >50K
43,9, Male,0,40, >50K
20,9, Male,0,40, <=50K
35,10, Male,0,40, <=50K
30,10, Male,0,45, <=50K
42,15, Male,0,40, >50K
51,9, Male,0,40, >50K
39,14, Male,0,99, >50K
69,5, Male,0,25, <=50K
63,5, Male,5178,40, >50K
29,10, Female,2174,40, <=50K
21,10, Male,0,20, <=50K
24,13, Male,0,55, <=50K
55,9, Male,0,40, <=50K
42,9, Male,0,45, <=50K
48,7, Female,0,40, <=50K
31,13, Female,0,42, <=50K
52,11, Male,0,40, >50K
30,10, Female,0,40, <=50K
29,9, Male,0,40, <=50K
32,10, Male,0,40, <=50K
47,10, Male,7688,40, >50K
56,5, Male,0,40, <=50K
40,10, Male,0,40, <=50K
20,10, Female,0,10, <=50K
36,10, Male,0,40, <=50K
45,13, Male,0,40, <=50K
38,5, Male,0,40, <=50K
60,15, Male,0,40, >50K
70,14, Male,0,40, <=50K
21,10, Female,0,30, <=50K
57,9, Female,0,40, <=50K
33,9, Male,0,48, <=50K
37,9, Male,0,50, <=50K
50,15, Male,99999,50, >50K
68,10, Male,0,55, >50K
28,7, Female,0,40, <=50K
32,10, Male,0,40, <=50K
30,15, Male,10520,50, >50K
18,7, Male,0,30, <=50K
45,10, Female,0,20, <=50K
22,9, Female,0,40, <=50K
38,13, Female,0,8, <=50K
37,11, Female,0,40, <=50K
23,13, Male,0,40, <=50K
59,4, Male,0,40, <=50K
48,15, Male,15024,40, >50K
53,10, Male,15024,50, >50K
18,9, Male,0,25, <=50K
30,13, Female,0,40, <=50K
50,10, Male,0,45, >50K
63,7, Male,0,40, <=50K
38,9, Male,4064,40, <=50K
48,5, Female,0,40, <=50K
60,9, Male,0,40, <=50K
46,9, Female,0,50, <=50K
30,9, Male,0,30, <=50K
39,13, Male,0,60, >50K
55,10, Male,0,40, >50K
17,7, Male,0,15, <=50K
46,13, Male,0,55, >50K
50,9, Female,0,65, <=50K
32,13, Male,0,30, <=50K
18,9, Female,0,40, <=50K
34,9, Male,0,40, <=50K
50,13, Male,0,45, >50K
32,7, Male,0,55, <=50K
23,13, Female,0,40, <=50K
26,13, Male,0,50, <=50K
46,12, Female,0,50, <=50K
43,10, Male,0,55, <=50K
32,9, Male,0,60, >50K
37,12, Female,0,38, <=50K
48,10, Male,0,45, >50K
28,13, Male,0,40, <=50K
43,9, Male,0,40, <=50K
51,6, Female,0,24, <=50K
30,9, Male,0,50, <=50K
34,14, Male,0,50, >50K
34,9, Male,0,40, <=50K
41,13, Male,0,60, >50K
53,6, Female,0,48, <=50K
42,1, Male,0,40, <=50K
18,9, Female,0,30, <=50K
81,13, Male,0,50, >50K
40,11, Male,0,40, <=50K
26,13, Female,0,35, <=50K
20,10, Female,0,15, <=50K
41,9, Female,0,50, <=50K
49,14, Male,0,45, >50K
22,10, Female,0,20, <=50K
46,13, Male,0,45, >50K
56,10, Female,0,40, <=50K
35,9, Female,0,40, >50K
34,13, Female,0,35, <=50K
29,14, Female,0,40, >50K
28,8, Male,0,45, <=50K
35,13, Male,0,37, <=50K
29,10, Male,0,40, <=50K
21,10, Female,0,30, <=50K
52,10, Male,0,95, >50K
45,9, Male,0,40, <=50K
43,9, Male,0,40, <=50K
35,9, Female,0,25, <=50K
21,10, Male,0,20, <=50K
35,6, Male,0,40, <=50K
30,9, Male,0,40, <=50K
45,9, Female,0,40, <=50K
29,10, Female,0,20, <=50K
29,6, Female,0,40, <=50K
33,13, Female,0,40, <=50K
17,6, Male,0,15, <=50K
52,9, Female,0,25, <=50K
24,10, Female,0,35, <=50K
32,9, Male,0,40, >50K
40,13, Female,4650,48, <=50K
32,9, Male,0,40, <=50K
33,13, Female,0,40, <=50K
30,4, Male,0,38, <=50K
28,9, Male,0,40, <=50K
62,12, Male,0,50, <=50K
46,13, Male,15024,40, >50K
32,11, Female,0,64, <=50K
26,9, Male,0,40, >50K
41,13, Male,15024,40, >50K
57,10, Male,0,40, >50K
52,10, Male,7298,45, >50K
35,13, Male,0,50, >50K
19,9, Male,0,16, <=50K
49,13, Male,0,45, >50K
47,11, Male,0,60, >50K
38,7, Female,0,32, <=50K
30,9, Male,0,40, <=50K
32,7, Male,0,40, <=50K
32,9, Female,0,50, >50K
46,11, Female,0,40, <=50K
22,9, Male,0,50, <=50K
47,10, Male,0,50, <=50K
57,10, Female,0,25, >50K
47,10, Female,0,40, <=50K
41,13, Male,0,56, >50K
36,9, Male,0,40, <=50K
32,13, Male,0,60, <=50K
37,7, Male,0,40, <=50K
36,9, Male,0,45, <=50K
64,9, Male,2635,40, <=50K
17,6, Male,0,15, <=50K
23,10, Female,0,15, <=50K
40,10, Female,914,40, <=50K
42,13, Male,15024,50, >50K
37,9, Male,0,42, <=50K
35,10, Female,0,40, <=50K
56,9, Male,0,50, <=50K
52,13, Male,0,40, <=50K
37,13, Male,0,45, >50K
48,16, Male,0,65, >50K
24,9, Female,0,40, <=50K
33,11, Male,0,40, <=50K
39,11, Male,0,40, <=50K
34,9, Male,0,42, <=50K
24,13, Female,0,40, <=50K
23,10, Male,0,24, <=50K
49,9, Male,99999,65, >50K
18,9, Male,0,25, <=50K
20,8, Male,0,40, <=50K
54,14, Male,0,55, >50K
19,10, Male,0,40, <=50K
53,9, Male,0,46, >50K
34,8, Female,0,40, <=50K
28,9, Male,0,40, <=50K
35,9, Male,0,40, <=50K
20,10, Female,0,20, <=50K
31,10, Female,0,50, <=50K
37,16, Female,0,40, <=50K
64,8, Male,0,40, <=50K
42,10, Male,0,40, >50K
27,10, Male,0,50, <=50K
36,10, Female,0,50, <=50K
36,10, Male,0,40, >50K
23,9, Male,0,40, <=50K
46,9, Male,3464,40, <=50K
24,7, Male,0,35, <=50K
22,9, Female,0,40, <=50K
62,13, Male,0,40, >50K
19,9, Male,0,40, <=50K
20,9, Male,0,30, <=50K
47,14, Male,15024,40, >50K
57,9, Female,0,40, <=50K
19,9, Male,0,35, <=50K
37,14, Female,0,45, >50K
35,9, Male,0,65, >50K
17,8, Female,0,20, <=50K
36,10, Female,0,35, <=50K
50,10, Male,0,40, >50K
35,9, Female,3942,35, <=50K
27,16, Male,0,77, <=50K
28,9, Male,0,30, <=50K
29,15, Male,99999,60, >50K
25,9, Male,0,40, <=50K
47,12, Female,0,67, <=50K
29,14, Female,0,45, >50K
19,9, Female,0,40, <=50K
49,10, Male,0,40, <=50K
31,15, Male,0,25, >50K
43,12, Female,0,40, <=50K
56,7, Male,0,40, <=50K
42,9, Female,0,40, <=50K
45,10, Male,0,56, >50K
40,13, Female,0,40, <=50K
44,10, Female,0,38, <=50K
17,6, Female,0,20, <=50K
36,9, Female,0,40, <=50K
19,10, Female,0,20, <=50K
53,9, Female,0,40, >50K
72,10, Male,0,35, <=50K
46,11, Male,0,60, <=50K
33,10, Female,0,37, <=50K
22,5, Male,0,40, <=50K
17,7, Female,0,25, <=50K
41,9, Male,0,45, >50K
46,5, Male,0,43, <=50K
33,9, Female,0,20, <=50K
32,1, Male,0,40, <=50K
52,9, Male,0,40, <=50K
27,9, Female,0,40, <=50K
48,9, Male,0,72, >50K
22,10, Female,0,35, <=50K
25,9, Male,0,50, <=50K
60,9, Male,0,42, <=50K
38,11, Male,0,40, <=50K
37,9, Male,0,50, <=50K
49,10, Female,0,40, <=50K
40,13, Male,0,30, <=50K
48,9, Male,3103,46, >50K
31,10, Female,0,40, <=50K
40,9, Male,0,45, <=50K
25,9, Female,0,37, <=50K
68,13, Male,20051,45, >50K
18,9, Female,0,20, <=50K
19,8, Female,0,30, <=50K
35,9, Male,0,60, <=50K
28,9, Female,0,50, <=50K
53,9, Female,2597,40, <=50K
33,10, Male,0,41, <=50K
20,9, Male,0,40, <=50K
45,13, Female,0,35, <=50K
36,13, Male,0,50, >50K
34,10, Male,0,45, <=50K
32,10, Female,0,40, <=50K
19,10, Male,0,25, <=50K
24,9, Female,0,40, <=50K
34,10, Male,0,40, >50K
32,9, Female,0,35, <=50K
37,9, Male,0,45, >50K
31,10, Female,0,40, <=50K
21,10, Female,0,35, <=50K
47,9, Male,0,85, >50K
23,10, Male,0,40, <=50K
33,14, Male,0,40, >50K
60,13, Male,0,25, <=50K
17,9, Male,0,20, <=50K
67,9, Male,0,24, <=50K
57,14, Male,0,55, >50K
17,7, Male,0,20, <=50K
53,9, Male,0,40, <=50K
25,10, Male,3103,50, >50K
24,9, Male,0,49, >50K
48,10, Male,0,40, <=50K
51,14, Male,0,47, >50K
38,9, Male,0,40, <=50K
51,9, Male,0,46, >50K
18,9, Female,0,10, <=50K
23,10, Female,0,40, <=50K
42,10, Male,0,60, >50K
34,9, Female,0,35, <=50K
39,9, Male,0,40, <=50K
20,9, Male,0,12, <=50K
39,10, Female,0,40, <=50K
21,10, Male,0,40, <=50K
26,4, Male,0,40, <=50K
54,10, Male,0,40, <=50K
34,10, Female,0,40, <=50K
32,9, Male,0,40, <=50K
59,4, Male,0,40, <=50K
24,7, Female,0,24, <=50K
54,13, Female,0,40, <=50K
54,13, Male,0,40, <=50K
67,9, Female,991,18, <=50K
33,9, Male,0,60, <=50K
37,9, Female,0,40, <=50K
47,13, Female,0,25, <=50K
51,9, Female,0,40, <=50K
45,9, Male,0,40, <=50K
19,9, Female,0,30, <=50K
58,16, Male,0,24, >50K
27,9, Male,3325,40, <=50K
36,10, Female,0,40, <=50K
20,12, Male,0,40, <=50K
51,9, Female,0,40, <=50K
45,14, Female,0,60, <=50K
32,9, Male,3887,40, <=50K
59,9, Female,0,40, <=50K
45,13, Male,0,40, >50K
43,9, Male,0,40, <=50K
54,6, Male,14344,68, >50K
20,10, Female,0,32, <=50K
29,13, Female,0,42, <=50K
28,7, Female,0,40, <=50K
18,7, Female,0,40, <=50K
49,13, Female,0,50, <=50K
46,9, Male,0,30, <=50K
58,9, Male,0,30, <=50K
56,13, Female,0,45, <=50K
41,12, Female,0,50, <=50K
50,15, Male,0,60, >50K
74,10, Male,0,35, <=50K
30,9, Male,0,40, <=50K
62,9, Female,0,40, <=50K
19,9, Female,0,40, <=50K
29,9, Female,0,40, <=50K
20,10, Female,0,40, <=50K
36,4, Male,0,35, <=50K
36,9, Male,0,40, <=50K
51,12, Female,0,30, <=50K
37,10, Male,4386,50, >50K
29,9, Male,0,40, <=50K
17,6, Male,0,20, <=50K
18,9, Female,0,20, <=50K
40,13, Male,0,40, <=50K
26,13, Female,0,40, <=50K
42,10, Male,0,45, <=50K
32,9, Male,0,40, <=50K
33,5, Male,0,40, <=50K
28,10, Female,0,40, <=50K
43,13, Male,0,40, >50K
47,9, Male,0,40, <=50K
37,10, Female,0,40, <=50K
73,13, Male,0,10, <=50K
37,9, Male,0,30, <=50K
50,10, Female,0,35, >50K
19,9, Male,0,50, <=50K
32,10, Male,0,40, <=50K
44,11, Male,0,40, <=50K
20,10, Female,0,16, <=50K
29,10, Female,0,40, <=50K
21,10, Female,0,40, <=50K
34,11, Female,0,40, <=50K
44,13, Male,0,52, <=50K
18,7, Female,0,20, <=50K
22,10, Female,0,40, <=50K
39,16, Female,0,40, >50K
26,10, Male,0,40, <=50K
29,13, Male,0,25, <=50K
21,10, Male,0,40, <=50K
49,13, Male,0,50, <=50K
24,12, Male,0,20, <=50K
26,13, Male,0,60, <=50K
25,10, Male,0,60, <=50K
30,12, Male,0,40, <=50K
52,13, Male,0,38, >50K
30,9, Male,0,40, <=50K
20,9, Male,0,40, <=50K
31,9, Male,0,40, <=50K
44,13, Male,0,40, >50K
46,10, Male,0,60, >50K
31,9, Female,0,40, <=50K
57,4, Female,0,10, <=50K
58,9, Male,0,40, <=50K
41,9, Male,0,40, <=50K
23,9, Female,0,40, <=50K
47,9, Female,0,40, <=50K
72,15, Male,0,28, >50K
26,13, Male,0,38, <=50K
45,10, Male,0,40, <=50K
48,15, Male,99999,50, >50K
23,10, Male,0,40, <=50K
20,9, Female,0,40, <=50K
18,7, Male,0,15, <=50K
27,13, Female,0,40, <=50K
25,9, Male,0,35, <=50K
45,9, Female,0,30, <=50K
53,10, Female,0,40, <=50K
54,10, Male,0,45, >50K
41,9, Male,0,40, >50K
23,5, Male,0,35, <=50K
17,6, Male,0,18, <=50K
42,9, Male,0,40, <=50K
61,8, Male,0,40, <=50K
57,10, Female,0,38, >50K
21,10, Male,0,35, <=50K
44,10, Male,0,40, >50K
48,12, Male,0,44, <=50K
46,15, Male,0,48, <=50K
37,9, Male,0,86, <=50K
35,9, Female,0,54, <=50K
27,13, Female,0,40, <=50K
28,10, Male,0,40, <=50K
19,9, Male,0,10, <=50K
63,13, Male,0,50, >50K
69,9, Female,0,40, <=50K
69,12, Female,0,6, <=50K
36,11, Female,0,40, <=50K
20,8, Male,0,35, <=50K
28,13, Male,0,50, <=50K
58,9, Female,0,38, <=50K
48,9, Male,0,40, <=50K
39,10, Female,0,56, <=50K
38,9, Male,0,44, <=50K
50,12, Female,0,40, <=50K
35,13, Female,0,40, <=50K
45,13, Male,0,50, <=50K
38,10, Male,0,38, <=50K
54,12, Female,0,55, >50K
42,13, Female,0,12, <=50K
32,6, Female,0,40, <=50K
55,16, Male,0,70, >50K
63,10, Male,0,30, <=50K
21,5, Male,0,48, <=50K
62,14, Male,0,30, >50K
46,13, Male,0,40, >50K
43,10, Female,0,40, <=50K
35,9, Male,0,60, <=50K
37,5, Male,0,40, <=50K
51,9, Female,0,45, <=50K
45,13, Male,0,72, >50K
19,8, Male,0,20, <=50K
61,9, Male,0,40, >50K
61,5, Male,0,65, <=50K
21,9, Female,0,40, <=50K
45,9, Male,0,40, <=50K
38,13, Male,0,50, >50K
28,13, Female,0,40, >50K
40,13, Male,0,35, <=50K
32,9, Female,0,40, <=50K
55,10, Female,0,35, <=50K
64,9, Female,0,23, <=50K
34,9, Male,0,40, <=50K
19,10, Male,0,60, <=50K
58,10, Female,0,40, <=50K
46,12, Male,0,55, <=50K
44,11, Male,0,40, <=50K
31,10, Female,0,40, <=50K
31,9, Female,0,40, <=50K
39,10, Female,0,45, >50K
19,8, Female,0,18, <=50K
56,9, Female,0,40, <=50K
53,5, Male,0,40, <=50K
68,14, Male,0,18, <=50K
69,9, Female,991,18, <=50K
62,10, Male,0,40, >50K
62,9, Male,0,40, <=50K
39,9, Female,0,40, <=50K
45,12, Male,0,40, <=50K
29,10, Male,0,50, <=50K
33,10, Male,0,40, <=50K
34,10, Male,7298,40, >50K
29,9, Female,0,40, <=50K
65,7, Male,6418,35, >50K
18,10, Female,0,35, <=50K
22,9, Male,0,40, <=50K
30,13, Male,0,40, >50K
44,13, Male,0,40, >50K
48,10, Female,0,20, <=50K
52,9, Male,0,45, <=50K
53,13, Male,7688,20, >50K
48,9, Female,1471,40, <=50K
25,13, Female,0,40, <=50K
41,13, Male,7688,50, >50K
37,9, Male,0,40, <=50K
55,6, Male,0,45, <=50K
67,9, Female,0,38, <=50K
36,10, Male,0,45, <=50K
47,9, Female,0,52, <=50K
36,9, Female,0,40, <=50K
25,13, Female,0,16, <=50K
19,5, Male,0,16, <=50K
24,4, Male,0,40, <=50K
30,10, Male,0,25, <=50K
17,7, Male,0,16, <=50K
28,13, Male,0,40, <=50K
34,11, Male,3908,45, <=50K
35,10, Male,0,46, <=50K
24,10, Male,0,40, <=50K
43,9, Female,0,35, >50K
20,9, Male,0,40, <=50K
55,14, Male,0,40, >50K
22,10, Female,0,35, <=50K
20,10, Male,0,50, <=50K
44,9, Female,0,40, <=50K
38,12, Male,0,40, <=50K
53,5, Female,0,25, <=50K
26,10, Male,2597,48, <=50K
58,10, Male,0,40, >50K
23,9, Male,0,40, <=50K
53,2, Male,0,50, <=50K
35,9, Male,2354,40, <=50K
41,9, Male,0,62, <=50K
31,9, Male,0,40, <=50K
50,9, Female,0,40, <=50K
57,5, Male,0,55, >50K
25,7, Male,0,40, <=50K
23,9, Male,0,40, <=50K
48,13, Male,0,50, <=50K
34,10, Female,0,60, <=50K
37,10, Male,0,40, <=50K
43,13, Male,0,45, <=50K
20,10, Male,1055,20, <=50K
40,13, Male,99999,75, >50K
27,10, Female,0,40, <=50K
35,6, Male,0,40, <=50K
33,13, Female,0,40, <=50K
57,10, Female,0,40, <=50K
43,12, Male,0,40, <=50K
40,12, Male,0,55, >50K
54,10, Male,0,55, <=50K
28,10, Female,0,40, <=50K
32,9, Male,0,40, <=50K
49,9, Male,0,50, >50K
52,9, Male,0,40, <=50K
41,6, Male,0,60, <=50K
19,9, Male,0,40, <=50K
33,9, Female,0,42, <=50K
21,10, Male,0,40, <=50K
25,13, Female,0,32, <=50K
44,7, Female,0,44, <=50K
20,10, Male,0,40, <=50K
46,6, Male,0,37, <=50K
39,9, Male,0,50, <=50K
34,9, Male,0,40, <=50K
19,9, Male,0,35, <=50K
27,9, Male,5178,40, >50K
53,5, Male,0,40, <=50K
46,11, Male,0,40, <=50K
23,13, Male,2907,40, <=50K
39,10, Male,0,40, <=50K
30,9, Male,0,40, <=50K
53,14, Male,0,45, >50K
33,5, Male,0,40, <=50K
22,10, Female,0,40, <=50K
44,10, Female,0,35, <=50K
30,10, Female,0,40, <=50K
66,10, Female,0,20, <=50K
39,13, Male,0,40, <=50K
37,9, Male,0,50, >50K
34,9, Female,0,40, <=50K
17,7, Male,0,20, <=50K
43,13, Male,0,60, >50K
46,13, Male,0,50, >50K
17,7, Male,0,20, <=50K
60,4, Male,3137,40, <=50K
63,14, Male,5013,40, <=50K
42,12, Male,0,40, <=50K
30,5, Male,0,40, <=50K
33,9, Male,0,40, <=50K
43,10, Male,0,40, <=50K
20,5, Female,0,40, <=50K
30,10, Male,0,72, <=50K
37,9, Male,0,45, <=50K
33,10, Female,0,40, <=50K
49,13, Male,0,40, >50K
65,9, Female,0,17, <=50K
35,15, Male,0,55, >50K
27,13, Male,0,40, <=50K
33,9, Male,0,45, >50K
18,8, Female,0,20, <=50K
41,14, Male,0,50, <=50K
38,13, Male,0,40, <=50K
45,9, Male,0,40, <=50K
18,10, Male,0,40, <=50K
33,10, Female,0,38, <=50K
28,9, Male,0,40, <=50K
47,9, Female,0,40, <=50K
30,12, Female,0,20, <=50K
36,12, Male,0,40, <=50K
21,9, Male,0,30, <=50K
44,13, Male,0,40, <=50K
33,9, Male,0,20, <=50K
61,9, Male,0,6, <=50K
29,10, Male,0,40, <=50K
45,10, Male,0,40, >50K
18,9, Female,0,60, <=50K
29,11, Male,0,56, >50K
27,13, Female,0,40, <=50K
21,10, Male,0,20, <=50K
22,10, Female,3781,35, <=50K
49,10, Male,0,45, >50K
35,10, Male,0,50, <=50K
47,9, Male,5178,40, >50K
37,10, Male,0,40, <=50K
37,11, Male,0,48, >50K
26,9, Male,0,40, <=50K
18,9, Male,0,40, <=50K
55,10, Male,0,45, <=50K
47,12, Male,5178,50, >50K
59,9, Female,0,40, <=50K
